cad_cdw_id,cad_event_number,general_offense_number,event_clearance_code,event_clearance_description,event_clearance_subgroup,event_clearance_group,event_clearance_date,hundred_block_location,district_sector,zone_beat,census_tract,longitude,latitude,incident_location,initial_type_description,initial_type_subgroup,initial_type_group,at_scene_time
1269239,11000013592,201113592,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,01/12/2011 02:24:00 PM,38XX BLOCK OF NE 55TH ST,L,L3,4200.5010,-122.286300234,47.668509979,"(47.668509979, -122.286300234)",NA,NA,NA,NA
755919,12000081600,201281600,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/17/2012 08:09:00 PM,2 AV / BLANCHARD ST,M,M2,8001.2008,-122.344354541,47.613270013,"(47.613270013, -122.344354541)",NA,NA,NA,NA
2053108,17000269839,2017269839,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,07/24/2017 03:57:12 AM,76XX BLOCK OF RAINIER AV S,S,S2,11102.3002,-122.26999,47.534477,"(47.534477, -122.26999)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,NA
592618,11000159e3,2011159e3,292,PERSON WITH A WEAPON (NOT GUN),WEAPONS CALLS,WEAPONS CALLS,05/19/2011 08:02:00 AM,8XX BLOCK OF PIKE ST,D,D3,8200.1007,-122.33168897,47.612302973,"(47.612302973, -122.33168897)",NA,NA,NA,NA
559815,11000141505,2011141505,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,05/04/2011 03:07:00 AM,69XX BLOCK OF WEEDIN PL NE,J,J1,3600.4001,-122.322387126,47.679139056,"(47.679139056, -122.322387126)",NA,NA,NA,NA
2058980,17000280414,2017280414,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,07/31/2017 01:06:00 PM,17 AV / E MADISON ST,C,C2,7900.4005,-122.31016,47.61559,"(47.61559, -122.31016)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,NA
1079189,15000140049,2015140049,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,04/29/2015 06:09:00 PM,12XX BLOCK OF 18 AV E,C,C2,6400.3004,-122.308583388,47.631476349,"(47.631476349, -122.308583388)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,04/29/2015 03:30:00 PM
1997084,17000168074,2017168074,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,05/13/2017 09:19:46 AM,3XX BLOCK OF 11 AV,G,G1,8600.2019,-122.31811,47.60478,"(47.60478, -122.31811)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,NA
676909,11000381462,2011381462,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,11/26/2011 12:06:00 PM,63XX BLOCK OF 20TH AVE NE,U,U1,4300.5012,-122.30652051,47.675284675,"(47.675284675, -122.30652051)",NA,NA,NA,NA
970577,12000402200,2012402200,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,11/24/2012 03:53:00 PM,38XX BLOCK OF RAINIER AVE S,R,R1,10100.5006,-122.289921959,47.568881155,"(47.568881155, -122.289921959)",NA,NA,NA,NA
535118,11000110905,2011110905,430,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,ACCIDENT INVESTIGATION,04/07/2011 11:14:00 AM,W MARGINAL WY SW / SW FRONT ST,F,F1,10800.1003,-122.34318395,47.541069004,"(47.541069004, -122.34318395)",NA,NA,NA,NA
39739,10000281336,2010281336,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,08/12/2010 09:50:00 PM,21XX BLOCK OF N 107TH ST,N,N3,1200.5004,-122.331948716,47.706836103,"(47.706836103, -122.331948716)",NA,NA,NA,NA
1915975,17000015205,201715205,200,ALACAD - COMMERCIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,01/13/2017 06:03:40 AM,36XX BLOCK OF NE 45 ST,U,U3,4100.5020,-122.28871,47.661144,"(47.661144, -122.28871)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,NA
1202167,11000066387,201166387,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,02/26/2011 10:05:00 AM,14 AV NE / NE 125 ST,L,L1,200.7006,-122.314042927,47.719421623,"(47.719421623, -122.314042927)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,02/26/2011 09:59:00 AM
1724454,16000146414,2016146414,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,04/28/2016 02:12:18 AM,2XX BLOCK OF 5 AV N,Q,Q3,7200.1024,-122.34761,47.620228,"(47.620228, -122.34761)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,NA
1539448,15000309392,2015309392,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,09/03/2015 09:19:00 PM,28XX BLOCK OF 15 AV W,Q,Q2,5802.2000,-122.376263295,47.64566405,"(47.64566405, -122.376263295)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,NA
650551,15000053293,201553293,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,02/15/2015 09:26:00 PM,123XX BLOCK OF 15 AV NE,L,L1,600.6000,-122.312648079,47.71850811,"(47.71850811, -122.312648079)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,NA
864815,12000249840,2012249840,064,SHOPLIFT,THEFT,SHOPLIFTING,07/31/2012 06:03:00 PM,92XX BLOCK OF RAINIER AVE S,S,S3,11800.6015,-122.26803009,47.519851776,"(47.519851776, -122.26803009)",NA,NA,NA,NA
1837832,16000341620,2016341620,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,09/20/2016 04:39:49 PM,27XX BLOCK OF E YESLER WY,G,G2,8900.3003,-122.296005,47.60148,"(47.60148, -122.296005)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,NA
1099503,15000168990,2015168990,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,05/22/2015 10:04:00 PM,17XX BLOCK OF SUMMIT AV,E,E1,7402.3007,-122.325552284,47.617040616,"(47.617040616, -122.325552284)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,NA
1974452,17000126942,2017126942,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,04/11/2017 06:30:24 PM,S PRENTICE ST / RENTON AV S,S,S3,11900.3002,-122.25652,47.508205,"(47.508205, -122.25652)",TRAFFIC - MOVING VIOLATION,TRAFFIC RELATED CALLS,PARKING VIOLATIONS,NA
1565823,15000340673,2015340673,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,09/29/2015 04:16:00 PM,28 AV NE / NE 110 ST,L,L3,1000.1010,-122.297950324,47.708406553,"(47.708406553, -122.297950324)",PROPERTY - DAMAGE,PROPERTY DAMAGE,PROPERTY DAMAGE,09/29/2015 11:59:00 AM
1902084,16000457741,2016457741,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,12/21/2016 08:01:58 PM,40XX BLOCK OF S MYRTLE ST,S,S2,11101.4009,-122.28147,47.538887,"(47.538887, -122.28147)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,NA
1681773,16000069026,201669026,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,02/26/2016 05:59:43 PM,12XX BLOCK OF HARBOR AV SW,W,W1,9600.5002,-122.38238,47.591312,"(47.591312, -122.38238)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,NA
546193,11000116996,2011116996,065,THEFT - MISCELLANEOUS,THEFT,OTHER PROPERTY,04/12/2011 08:22:00 PM,6XX BLOCK OF 2ND AVE,K,K2,8100.2034,-122.33284584,47.602662499,"(47.602662499, -122.33284584)",NA,NA,NA,NA
2061442,17000285024,2017285024,201,ALACAD - RESIDENTIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,08/03/2017 02:54:03 PM,29XX BLOCK OF S CHARLESTOWN ST,R,R2,10100.4003,-122.29456,47.56984,"(47.56984, -122.29456)","ALARM - RESIDENTIAL - BURGLARY, SILENT/AUDIBLE",ALACAD,SUSPICIOUS CIRCUMSTANCES,08/03/2017 02:50:32 PM
1269423,11000013334,201113334,053,BURGLARY - UNOCCUPIED STRUCTURE ON RESIDENTIAL PROPERTY,RESIDENTIAL BURGLARIES,BURGLARY,01/12/2011 11:57:00 AM,3XX BLOCK OF SUMMIT AVE E,E,E1,7400.6002,-122.325302997,47.621409834,"(47.621409834, -122.325302997)",NA,NA,NA,NA
1859012,16000379314,2016379314,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,10/19/2016 11:19:46 PM,5XX BLOCK OF 3 AV,K,K2,8100.2043,-122.3313,47.602192,"(47.602192, -122.3313)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,NA
622599,11000183383,2011183383,430,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,ACCIDENT INVESTIGATION,06/08/2011 09:36:00 PM,27XX BLOCK OF 1ST AVE S,O,O2,9300.3022,-122.334201369,47.578769338,"(47.578769338, -122.334201369)",NA,NA,NA,NA
873655,12000264617,2012264617,440,MOTORIST ASSIST,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,08/11/2012 01:27:00 AM,26 AV SW ON RP / SW SPOKANE ST,W,W1,9900.4008,-122.36599507,47.571372968,"(47.571372968, -122.36599507)",NA,NA,NA,NA
80174,10000340207,2010340207,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,09/29/2010 02:37:00 AM,137XX BLOCK OF 32ND AVE NE,L,L1,100.2005,-122.29370088,47.729169583,"(47.729169583, -122.29370088)",NA,NA,NA,NA
646910,15000048198,201548198,NA,NA,NA,NA,NA,CECIL AV S / S HENDERSON ST,S,S1,11700.2002,-122.287648362,47.52330139,"(47.52330139, -122.287648362)",AUTO RECOVERY,AUTO THEFTS,AUTO RECOVERIES,02/11/2015 03:25:00 PM
1925235,17000032424,201732424,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,01/27/2017 03:25:09 AM,20XX BLOCK OF 13 AV W,Q,Q2,5802.2007,-122.37388,47.63768,"(47.63768, -122.37388)",FIGHT - IP - PHYSICAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,01/27/2017 02:50:19 AM
677420,11000382018,2011382018,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,11/26/2011 09:55:00 PM,25XX BLOCK OF BEACON AVE S,O,O1,9400.4011,-122.294048056,47.537343786,"(47.537343786, -122.294048056)",NA,NA,NA,NA
1858157,16000377680,2016377680,220,CRISIS COMPLAINT - GENERAL,CRISIS CALL,BEHAVIORAL HEALTH,10/18/2016 07:56:51 PM,70XX BLOCK OF BEACH DR SW,W,W3,10600.5012,-122.396736,47.540413,"(47.540413, -122.396736)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,10/18/2016 06:12:36 PM
1749446,16000190152,2016190152,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,05/30/2016 03:09:51 PM,1 AV S / EDGAR MARTINEZ DR S,O,O1,9300.2030,-122.3342,47.590313,"(47.590313, -122.3342)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,05/30/2016 02:46:05 PM
1631591,15000434914,2015434914,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,12/16/2015 03:21:15 AM,S PEARL ST / 39 AV S,R,R3,10300.5013,-122.28348,47.556206,"(47.556206, -122.28348)",FIGHT - VERBAL/ORAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,NA
2098007,17000351145,2017351145,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,09/20/2017 11:22:12 PM,5 AV S / S CLOVERDALE ST,F,F3,11200.1014,-122.3282,47.526478,"(47.526478, -122.3282)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,09/20/2017 10:33:31 PM
1032305,15000073593,201573593,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/05/2015 04:53:00 PM,3 AV / PIKE ST,M,M3,8100.2013,-122.337793004,47.609748463,"(47.609748463, -122.337793004)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,NA
1305643,13000040203,201340203,042,"HARASSMENT, THREATS - BY TELEPHONE, WRITING","THREATS, HARASSMENT","THREATS, HARASSMENT",02/04/2013 07:12:00 PM,95XX BLOCK OF 4TH AVE NW,N,N2,1700.6008,-122.36204486,47.698764811,"(47.698764811, -122.36204486)",NA,NA,NA,NA
1044094,15000090489,201590489,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/19/2015 07:58:00 PM,8XX BLOCK OF MAYNARD AV S,K,K3,9300.1008,-122.325069892,47.595415645,"(47.595415645, -122.325069892)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/19/2015 06:26:00 PM
104208,10000375675,2010375675,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,10/27/2010 07:25:00 PM,21XX BLOCK OF 2ND AVE,M,M2,8002.1002,-122.343702997,47.612886564,"(47.612886564, -122.343702997)",NA,NA,NA,NA
1573243,15000350197,2015350197,161,TRESPASS,TRESPASS,TRESPASS,10/06/2015 11:38:00 PM,16XX BLOCK OF 11 AV,E,E2,7500.5009,-122.318168851,47.615838397,"(47.615838397, -122.318168851)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,NA
486454,11000361144,2011361144,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,11/06/2011 01:43:00 AM,43XX BLOCK OF UNIVERSITY WAY NE,U,U2,5301.3001,-122.313148998,47.660532244,"(47.660532244, -122.313148998)",NA,NA,NA,NA
607219,11000174004,2011174004,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,05/31/2011 11:16:00 PM,7 AV S / S LUCILE ST,O,O2,10900.2014,-122.323912195,47.553366318,"(47.553366318, -122.323912195)",NA,NA,NA,NA
424444,11000277095,2011277095,430,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,ACCIDENT INVESTIGATION,08/23/2011 03:12:00 PM,5 AV S / S KING ST,K,K2,9100.2005,-122.327673502,47.598354413,"(47.598354413, -122.327673502)",NA,NA,NA,NA
893706,12000299164,2012299164,430,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,ACCIDENT INVESTIGATION,09/06/2012 12:00:00 AM,26XX BLOCK OF FRANKLIN AVE E,C,C1,6100.5015,-122.324626149,47.643840933,"(47.643840933, -122.324626149)",ACC - WITH INJURIES (INCLUDES HIT AND RUN),ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,09/05/2012 09:08:00 PM
1295078,13000015659,201315659,372,PROPERTY - FOUND (FOLLOW UP TO SPD CASE),"PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND",01/14/2013 02:35:00 PM,1XX BLOCK OF PINE ST,M,M3,8100.1006,-122.340367253,47.610046276,"(47.610046276, -122.340367253)",NA,NA,NA,NA
1961405,17000101785,2017101785,063,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,03/23/2017 08:03:11 AM,12XX BLOCK OF 23 AV E,C,C2,6400.1003,-122.302315,47.630817,"(47.630817, -122.302315)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,03/23/2017 06:48:24 AM
1833761,16000333113,2016333113,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,09/14/2016 06:08:42 AM,26XX BLOCK OF NW MARKET ST,B,B1,3200.3007,-122.3906,47.66895,"(47.66895, -122.3906)","NOISE - DIST, GENERAL (CONST, RESID, BALL PLAY)",DISTURBANCES,NOISE DISTURBANCE,09/14/2016 05:59:52 AM
1704942,16000109134,2016109134,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,03/30/2016 02:50:21 PM,33 AV W / W MCGRAW ST,Q,Q1,5700.3016,-122.399635,47.639557,"(47.639557, -122.399635)","MOTOR VEHICLE COLLISION, REPORT ONLY - NON INJURY/NON BLOCKING",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,03/30/2016 09:56:36 AM
1709506,16000117560,2016117560,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,04/05/2016 08:11:47 PM,3XX BLOCK OF 2 AV S,K,K3,9200.2028,-122.33081,47.600464,"(47.600464, -122.33081)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,NA
1119312,15000193646,2015193646,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,06/10/2015 10:30:00 AM,16XX BLOCK OF E JEFFERSON ST,G,G2,8700.3002,-122.310901816,47.606178387,"(47.606178387, -122.310901816)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,06/10/2015 09:39:00 AM
572421,11000157455,2011157455,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,05/17/2011 10:21:00 PM,N 75 ST / DAYTON AV N,B,B3,2800.4006,-122.352432857,47.683292382,"(47.683292382, -122.352432857)",NA,NA,NA,NA
49386,10000295544,2010295544,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,08/24/2010 04:22:00 AM,36XX BLOCK OF WHITMAN AVE N,J,J3,5400.4012,-122.34598294,47.651750059,"(47.651750059, -122.34598294)",NA,NA,NA,NA
1674014,16000055682,201655682,161,TRESPASS,TRESPASS,TRESPASS,02/15/2016 08:49:01 PM,XX BLOCK OF S MAIN ST,K,K2,9200.2021,-122.33482,47.600044,"(47.600044, -122.33482)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,NA
1255257,11000032299,201132299,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,01/27/2011 06:33:00 PM,97XX BLOCK OF COLLEGE WAY N,N,N3,1900.4005,-122.335087034,47.700497336,"(47.700497336, -122.335087034)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,01/27/2011 06:21:00 PM
1838219,16000342260,2016342260,220,CRISIS COMPLAINT - GENERAL,CRISIS CALL,BEHAVIORAL HEALTH,09/21/2016 03:56:31 AM,2XX BLOCK OF SUMMIT AV E,E,E1,7402.1003,-122.32514,47.620163,"(47.620163, -122.32514)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,NA
416765,11000265804,2011265804,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,08/13/2011 10:17:00 PM,50XX BLOCK OF 1ST AVE S,O,O2,9300.3104,-122.334214112,47.55653775,"(47.55653775, -122.334214112)",NA,NA,NA,NA
2136972,14000267461,2014267461,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,08/13/2014 12:10:00 AM,9XX BLOCK OF N 130 ST,N,N1,401.1016,-122.346586089,47.723214973,"(47.723214973, -122.346586089)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,08/12/2014 10:06:00 PM
1536388,15000305473,2015305473,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,08/31/2015 09:44:00 PM,7XX BLOCK OF S MONROE ST,F,F3,11200.2030,-122.324171892,47.531244796,"(47.531244796, -122.324171892)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",NA
70445,10000325819,2010325819,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,09/17/2010 09:20:00 AM,125XX BLOCK OF 33RD AVE NE,L,L1,100.3008,-122.292493611,47.721007497,"(47.721007497, -122.292493611)",NA,NA,NA,NA
737624,12000053434,201253434,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,02/21/2012 10:08:00 PM,4 AV S / S HOLGATE ST,K,K3,9300.2029,-122.329062454,47.586169868,"(47.586169868, -122.329062454)",NA,NA,NA,NA
129309,10000412072,2010412072,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,11/29/2010 03:32:00 AM,17XX BLOCK OF N NORTHLAKE WAY,J,J3,5400.2023,-122.336362306,47.646878824,"(47.646878824, -122.336362306)",NA,NA,NA,NA
1518536,15000283841,2015283841,073,AUTO RECOVERY,AUTO RECOVERIES,AUTO THEFTS,08/15/2015 02:30:00 PM,55 AV NE / SAND POINT WY NE,U,U3,4200.1028,-122.268841264,47.671598578,"(47.671598578, -122.268841264)",AUTO RECOVERY,AUTO THEFTS,AUTO RECOVERIES,NA
612782,11000178429,2011178429,176,LIQUOR VIOLATION - ADULT,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,06/04/2011 01:55:00 PM,1XX BLOCK OF BELL ST,M,M1,8001.2007,-122.34608321,47.613707496,"(47.613707496, -122.34608321)",NA,NA,NA,NA
388965,11000225012,2011225012,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,07/11/2011 10:38:00 PM,5XX BLOCK OF 12TH AVE E,C,C2,7500.3001,-122.316745744,47.623688203,"(47.623688203, -122.316745744)",NA,NA,NA,NA
1549913,15000321940,2015321940,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,09/13/2015 10:33:00 PM,39XX BLOCK OF LINDEN AV N,B,B2,4900.2006,-122.348575703,47.654766982,"(47.654766982, -122.348575703)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,09/13/2015 09:39:00 PM
1482341,15000239890,2015239890,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,07/13/2015 05:43:00 PM,RAINIER AV S / S EDMUNDS ST,R,R3,10300.5003,-122.285443474,47.558654524,"(47.558654524, -122.285443474)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,07/13/2015 03:03:00 PM
2060888,17000283898,2017283898,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,08/02/2017 07:46:56 PM,34XX BLOCK OF 34 AV S,R,R2,10100.5016,-122.28992,47.57203,"(47.57203, -122.28992)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,08/02/2017 06:35:41 PM
2047285,17000259460,2017259460,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,07/16/2017 08:24:26 PM,15 AV S / BEACON AV S,R,R1,10002.2002,-122.313416,47.580593,"(47.580593, -122.313416)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,NA
1742582,16000180783,2016180783,161,TRESPASS,TRESPASS,TRESPASS,05/23/2016 04:31:02 PM,WESTERN AV / BLANCHARD ST,D,D1,8002.2006,-122.34608,47.61194,"(47.61194, -122.34608)",TRESPASS,TRESPASS,TRESPASS,NA
1261776,11000023674,201123674,184,"NARCOTICS, OTHER",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,01/20/2011 07:39:00 PM,BROADWAY E / E THOMAS ST,E,E1,7400.2005,-122.32089215,47.621075772,"(47.621075772, -122.32089215)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,01/20/2011 04:51:00 PM
2128757,17000407921,2017407921,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,11/02/2017 11:54:12 PM,21XX BLOCK OF N 113 ST,N,N3,1200.5002,-122.33269,47.71047,"(47.71047, -122.33269)",PROWLER - IP/JO,PROWLER,PROWLER,NA
1541565,15000311868,2015311868,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,09/05/2015 08:23:00 PM,19XX BLOCK OF N 47 ST,B,B3,5100.1007,-122.334450318,47.662866485,"(47.662866485, -122.334450318)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,09/05/2015 06:38:00 PM
1679455,16000064411,201664411,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,02/23/2016 06:57:00 AM,3XX BLOCK OF 2 AV S,K,K2,9200.2025,-122.33157,47.59962,"(47.59962, -122.33157)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,02/23/2016 06:50:00 AM
952553,12000379201,2012379201,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,11/04/2012 09:37:00 PM,3XX BLOCK OF PINE ST,M,M2,8100.2002,-122.338146747,47.610975163,"(47.610975163, -122.338146747)",NA,NA,NA,NA
890944,12000295247,2012295247,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,09/02/2012 09:25:00 PM,15XX BLOCK OF BROADWAY,C,C2,7500.4008,-122.32078951,47.614655489,"(47.614655489, -122.32078951)",NA,NA,NA,NA
